URL,Review,Drug,Indication,Type,Condition
http://www.webmd.com/drugs/drug-157884-Children%27s+Wal-Tap+Cold-Allergy+oral,Be the first to review it,Children's Wal-Tap Cold-Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-157922-Cough+and+Cold+Mucus+Relief+CF+oral,Be the first to review it,Cough and Cold Mucus Relief CF oral, label, otc,
http://www.webmd.com/drugs/drug-54504-Phenylhistine+oral,Be the first to review it,Phenylhistine oral, label, otc,
http://www.webmd.com/drugs/drug-54597-12+Hour+Relief+oral,Be the first to review it,12 Hour Relief oral, label, otc,
http://www.webmd.com/drugs/drug-157973-dexbrompheniramine-PSE-codeine+oral,Be the first to review it,dexbrompheniramine-PSE-codeine oral, label, otc,
http://www.webmd.com/drugs/drug-157988-phenylephrine-chlophedianol-GG+oral,Be the first to review it,phenylephrine-chlophedianol-GG oral, label, otc,
http://www.webmd.com/drugs/drug-158012-M-End+Max+D+oral,Be the first to review it,M-End Max D oral, label, otc,
http://www.webmd.com/drugs/drug-158113-dexbromphenir-pseudoephedrine-DM+oral,Be the first to review it,dexbromphenir-pseudoephedrine-DM oral, label, otc,
http://www.webmd.com/drugs/drug-158838-Vazobid-PD+oral,Be the first to review it,Vazobid-PD oral, label, otc,
http://www.webmd.com/drugs/drug-54671-Triacting+Orange+oral,Be the first to review it,Triacting Orange oral, label, otc,
http://www.webmd.com/drugs/drug-158972-Allergy-Congestion+Relief-D+oral,Be the first to review it,Allergy-Congestion Relief-D oral, label, otc,
http://www.webmd.com/drugs/drug-158980-Ed+A-Hist+PSE+oral,Be the first to review it,Ed A-Hist PSE oral, label, otc,
http://www.webmd.com/drugs/drug-159283-Vicks+NyQuil+Cold-Flu+cpm+oral,Be the first to review it,Vicks NyQuil Cold/Flu (cpm) oral, label, otc,
http://www.webmd.com/drugs/drug-159482-Nighttime+Cold-Flu+Relief+oral,Be the first to review it,Nighttime Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-159615-Despec+EDA+Cough+and+Cold+Drops+oral,Be the first to review it,Despec EDA Cough and Cold Drops oral, label, otc,
http://www.webmd.com/drugs/drug-159747-chlorpheniramine-PE-chlophedianol+oral,Be the first to review it,chlorpheniramine-PE-chlophedianol oral, label, otc,
http://www.webmd.com/drugs/drug-159843-Carbaphen+CH+oral,Be the first to review it,Carbaphen CH oral, label, otc,
http://www.webmd.com/drugs/drug-159848-brompheniramine-PE-chlophedianol+oral,Be the first to review it,brompheniramine-PE-chlophedianol oral, label, otc,
http://www.webmd.com/drugs/drug-159873-Adult+Tussin+Multi-Symptom+Cold+oral,Be the first to review it,Adult Tussin Multi-Symptom Cold oral, label, otc,
http://www.webmd.com/drugs/drug-54981-Cold-Flu+Relief+oral,Be the first to review it,Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-55032-Non-Aspirin+Child%27s+Cold+oral,Be the first to review it,Non-Aspirin Child's Cold oral, label, otc,
http://www.webmd.com/drugs/drug-55046-Non-Aspirin+Allergy+Sinus+Pm+oral,Be the first to review it,Non-Aspirin Allergy Sinus Pm oral, label, otc,
http://www.webmd.com/drugs/drug-55240-Expectorant+Max+Strength+oral,Be the first to review it,Expectorant Max Strength oral, label, otc,
http://www.webmd.com/drugs/drug-55291-Nite-Time+oral,Be the first to review it,Nite-Time oral, label, otc,
http://www.webmd.com/drugs/drug-55292-Children+Night+Time+Cold-Cough+oral,Be the first to review it,Children Night Time Cold-Cough oral, label, otc,
http://www.webmd.com/drugs/drug-159921-Allergy+Complete-D+oral,Be the first to review it,Allergy Complete-D oral, label, otc,
http://www.webmd.com/drugs/drug-159922-Children%27s+Allergy+Complete+oral,Be the first to review it,Children's Allergy Complete oral, label, otc,
http://www.webmd.com/drugs/drug-160757-Bio-Dtuss+DMX+oral,Be the first to review it,Bio-Dtuss DMX oral, label, otc,
http://www.webmd.com/drugs/drug-55298-Triacting+M-Sym+Cold-Cough+oral,Be the first to review it,Triacting M-Sym Cold/Cough oral, label, otc,
http://www.webmd.com/drugs/drug-55402-Children%27s+Cold+and+Cough+PE+oral,Be the first to review it,Children's Cold and Cough (PE) oral, label, otc,
http://www.webmd.com/drugs/drug-55596-Child+Multi-Symptom+Cold-Cough+oral,Be the first to review it,Child Multi-Symptom Cold/Cough oral, label, otc,
http://www.webmd.com/drugs/drug-55597-Infants%27+Non-Aspirin+Cold+oral,Be the first to review it,Infants' Non-Aspirin Cold oral, label, otc,
http://www.webmd.com/drugs/drug-55766-Cough+and+Cold+oral,Be the first to review it,Cough and Cold oral, label, otc,
http://www.webmd.com/drugs/drug-55819-Day-Time+Cough+oral,Be the first to review it,Day-Time Cough oral, label, otc,
http://www.webmd.com/drugs/drug-63218-Brontuss+SF+oral,Be the first to review it,Brontuss SF oral, label, otc,
http://www.webmd.com/drugs/drug-63721-chlorpheniramine-phenyleph-dextromethorph-acetaminophen+oral,Be the first to review it,chlorpheniramine-phenyleph-dextromethorph-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-160942-Wal-Itin+D+12+Hour+oral,Be the first to review it,Wal-Itin D 12 Hour oral, label, otc,
http://www.webmd.com/drugs/drug-63754-Daytime+Cold-Flu+oral,Be the first to review it,Daytime Cold-Flu oral, label, otc,
http://www.webmd.com/drugs/drug-63755-Night+Time+Cold-Flu+oral,Be the first to review it,Night Time Cold-Flu oral, label, otc,
http://www.webmd.com/drugs/drug-63839-phenylephrine-acetaminophen+oral,Be the first to review it,phenylephrine-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-63915-SudoGest+Cold+and+Allergy+oral,Be the first to review it,SudoGest Cold and Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-64319-No+Drip+nasal,Be the first to review it,No Drip nasal, label, otc,
http://www.webmd.com/drugs/drug-64496-Night+Time+Cold-Flu+Relief+oral,Be the first to review it,Night Time Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-75106-Ibuprofen+Cold-Sinus+with+pseudoephedrine+oral,Be the first to review it,Ibuprofen Cold-Sinus (with pseudoephedrine) oral, label, otc,
http://www.webmd.com/drugs/drug-161009-PM+Pain+Reliever+oral,Be the first to review it,PM Pain Reliever oral, label, otc,
http://www.webmd.com/drugs/drug-161048-dexchlorpheniramine-pseudoephed-DM+oral,Be the first to review it,dexchlorpheniramine-pseudoephed-DM oral, label, otc,
http://www.webmd.com/drugs/drug-161062-Deltuss+DP+oral,Be the first to review it,Deltuss DP oral, label, otc,
http://www.webmd.com/drugs/drug-161569-Allergy+Relief-D+fexofenadine+oral,Be the first to review it,Allergy Relief-D (fexofenadine) oral, label, otc,
http://www.webmd.com/drugs/drug-161570-Allergy+Relief-D+loratadine+oral,Be the first to review it,Allergy Relief-D (loratadine) oral, label, otc,
http://www.webmd.com/drugs/drug-75174-chlorpheniramine-pseudoeph-ibuprofen+oral,Be the first to review it,chlorpheniramine-pseudoeph-ibuprofen oral, label, otc,
http://www.webmd.com/drugs/drug-75205-Nite+Time+Cough+oral,Be the first to review it,Nite Time Cough oral, label, otc,
http://www.webmd.com/drugs/drug-76298-Cold+Relief+Plus+oral,Be the first to review it,Cold Relief Plus oral, label, otc,
http://www.webmd.com/drugs/drug-76383-Allergy+and+Congestion+Relief+oral,Be the first to review it,Allergy and Congestion Relief oral, label, otc,
http://www.webmd.com/drugs/drug-76384-Dayhist+oral,Be the first to review it,Dayhist oral, label, otc,
http://www.webmd.com/drugs/drug-161599-Allergy+Relief+loratadine+oral,Be the first to review it,Allergy Relief (loratadine) oral, label, otc,
http://www.webmd.com/drugs/drug-76491-Night+Time+Cold+and+Flu+Relief+oral,Be the first to review it,Night Time Cold and Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-76820-dexbrompheniramine-phenylep-DM+oral,Be the first to review it,dexbrompheniramine-phenylep-DM oral, label, otc,
http://www.webmd.com/drugs/drug-76862-EndaCof+-+DM+oral,Be the first to review it,EndaCof - DM oral, label, otc,
http://www.webmd.com/drugs/drug-77552-phenylephrine-DM-acetaminophen+oral,Be the first to review it,phenylephrine-DM-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-77691-Lortuss+DM+oral,Be the first to review it,Lortuss DM oral, label, otc,
http://www.webmd.com/drugs/drug-78109-Allergy+4-Hour+oral,Be the first to review it,Allergy 4-Hour oral, label, otc,
http://www.webmd.com/drugs/drug-78296-Allergy+Relief+D12+oral,Be the first to review it,Allergy Relief D12 oral, label, otc,
http://www.webmd.com/drugs/drug-161603-Allergy+Relief+clemastine+oral,Be the first to review it,Allergy Relief (clemastine) oral, label, otc,
http://www.webmd.com/drugs/drug-161605-Allergy+Reliefchlorpheniramine-acetaminophen+oral,Be the first to review it,Allergy Relief(chlorpheniramine-acetaminophen) oral, label, otc,
http://www.webmd.com/drugs/drug-89036-dexchlorpheniramine-pseudoephedrine+oral,Be the first to review it,dexchlorpheniramine-pseudoephedrine oral, label, otc,
http://www.webmd.com/drugs/drug-92878-Menopur+subcutaneous,16  User Reviews        ,Menopur subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-161704-Nasopen+PE+oral,Be the first to review it,Nasopen PE oral, label, otc,
http://www.webmd.com/drugs/drug-161814-Pain+Relief+PM+Rapid+Release+oral,Be the first to review it,Pain Relief PM Rapid Release oral, label, otc,
http://www.webmd.com/drugs/drug-162039-Tussin+CF+MAX+oral,Be the first to review it,Tussin CF MAX oral, label, otc,
http://www.webmd.com/drugs/drug-162420-Supress+A+oral,Be the first to review it,Supress A oral, label, otc,
http://www.webmd.com/drugs/drug-89395-Nite+Time+Cold-Flu+oral,Be the first to review it,Nite Time Cold-Flu oral, label, otc,
http://www.webmd.com/drugs/drug-89448-Cold-Sinus+Relief+oral,Be the first to review it,Cold-Sinus Relief oral, label, otc,
http://www.webmd.com/drugs/drug-89456-NightTime+Cough+oral,Be the first to review it,NightTime Cough oral, label, otc,
http://www.webmd.com/drugs/drug-20307-Ovidrel+subcutaneous,14  User Reviews        ,Ovidrel subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-63215-Bravelle+injection,9  User Reviews        ,Bravelle injection, label, rx,
http://www.webmd.com/drugs/drug-162551-Nite-Time+Cold-Flu+oral,Be the first to review it,Nite-Time Cold-Flu oral, label, otc,
http://www.webmd.com/drugs/drug-90501-Flu+Severe+Cold-Congestion+oral,Be the first to review it,Flu Severe Cold-Congestion oral, label, otc,
http://www.webmd.com/drugs/drug-91839-TRISPEC+PSE+oral,Be the first to review it,TRISPEC PSE oral, label, otc,
http://www.webmd.com/drugs/drug-92310-Allergy+Relief+and+Nasal+Decongestant+oral,Be the first to review it,Allergy Relief and Nasal Decongestant oral, label, otc,
http://www.webmd.com/drugs/drug-89018-Follistim+AQ+subcutaneous,5  User Reviews        ,Follistim AQ subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-94424-Follistim+AQ+injection,4  User Reviews        ,Follistim AQ injection, label, rx,
http://www.webmd.com/drugs/drug-4730-Gonal-F+subcutaneous,3  User Reviews        ,Gonal-F subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-90482-Gonal-f+RFF+subcutaneous,2  User Reviews        ,Gonal-f RFF subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-4198-follitropin+alfa+subcutaneous,1  User Reviews        ,follitropin alfa subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-4731-follitropin+beta+injection,1  User Reviews        ,follitropin beta injection, label, rx,
http://www.webmd.com/drugs/drug-6296-urofollitropin+FSH+injection,Be the first to review it,urofollitropin (FSH) injection, label, rx,
http://www.webmd.com/drugs/drug-20305-choriogonadotropin+alfa%2chuman+recombinant+subcutaneous,Be the first to review it,"choriogonadotropin alfa,human recombinant subcutaneous", label, rx,
http://www.webmd.com/drugs/drug-89015-follitropin+beta+subcutaneous,Be the first to review it,follitropin beta subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-92874-menotropins+subcutaneous,Be the first to review it,menotropins subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-162710-G-Tusicof+oral,Be the first to review it,G-Tusicof oral, label, otc,
http://www.webmd.com/drugs/drug-163014-Contac+Cold-Flu+Night+oral,Be the first to review it,Contac Cold-Flu Night oral, label, otc,
http://www.webmd.com/drugs/drug-163028-chlorpheniramine-phenylephrine-ibuprofen+oral,Be the first to review it,chlorpheniramine-phenylephrine-ibuprofen oral, label, otc,
http://www.webmd.com/drugs/drug-163087-Entre-Hist+PSE+oral,Be the first to review it,Entre-Hist PSE oral, label, otc,
http://www.webmd.com/drugs/drug-163153-Coricidin+HBP+Cold-Multi+Symptom+oral,Be the first to review it,Coricidin HBP Cold-Multi Symptom oral, label, otc,
http://www.webmd.com/drugs/drug-163297-chlorcyclizine+oral,Be the first to review it,chlorcyclizine oral, label, otc,
http://www.webmd.com/drugs/drug-163320-AllerClear+D-12hr+oral,Be the first to review it,AllerClear D-12hr oral, label, otc,
http://www.webmd.com/drugs/drug-163321-Ahist+chlorcyclizine+oral,Be the first to review it,Ahist (chlorcyclizine) oral, label, otc,
http://www.webmd.com/drugs/drug-163379-Panatuss+PED+oral,Be the first to review it,Panatuss PED oral, label, otc,
http://www.webmd.com/drugs/drug-92346-Wal-tap+DM+oral,Be the first to review it,Wal-tap DM oral, label, otc,
http://www.webmd.com/drugs/drug-165473-Gonal-F+RFF+Redi-Ject+subcutaneous,Be the first to review it,Gonal-F RFF Redi-Ject subcutaneous, label, rx,
http://www.webmd.com/drugs/drug-163380-Panatuss+PED+Drops+oral,Be the first to review it,Panatuss PED Drops oral, label, otc,
http://www.webmd.com/drugs/drug-163382-Entre-Cough+oral,Be the first to review it,Entre-Cough oral, label, otc,
http://www.webmd.com/drugs/drug-163477-G-P-Tuss+DXP+oral,Be the first to review it,G-P-Tuss DXP oral, label, otc,
http://www.webmd.com/drugs/drug-163480-Presgen+B+oral,Be the first to review it,Presgen B oral, label, otc,
http://www.webmd.com/drugs/drug-163686-Bio-S-Pres+Dx+oral,Be the first to review it,Bio-S-Pres Dx oral, label, otc,
http://www.webmd.com/drugs/drug-163687-Biocotron-D+oral,Be the first to review it,Biocotron-D oral, label, otc,
http://www.webmd.com/drugs/drug-163731-Daytime-Nighttime+Cough+oral,Be the first to review it,Daytime-Nighttime Cough oral, label, otc,
http://www.webmd.com/drugs/drug-163917-Vituz+oral,Be the first to review it,Vituz oral, label, rx,
http://www.webmd.com/drugs/drug-163953-DayTime+and+NiteTime+Sinus+oral,Be the first to review it,DayTime and NiteTime Sinus oral, label, otc,
http://www.webmd.com/drugs/drug-92620-Sinus+and+Allergy+pseudoephedrine+oral,Be the first to review it,Sinus and Allergy (pseudoephedrine) oral, label, otc,
http://www.webmd.com/drugs/drug-163965-Suphedrine+PE+Sinus+and+Allergy+oral,Be the first to review it,Suphedrine PE Sinus and Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-164016-AP-Hist+DM+oral,Be the first to review it,AP-Hist DM oral, label, otc,
http://www.webmd.com/drugs/drug-164034-pyrilamine-dextromethorphan+oral,Be the first to review it,pyrilamine-dextromethorphan oral, label, otc,
http://www.webmd.com/drugs/drug-164101-Children%27s+Allergy+Relief+diphenhyd+oral,Be the first to review it,Children's Allergy Relief (diphenhyd) oral, label, otc,
http://www.webmd.com/drugs/drug-92621-Daytime+Cold+and+Flu+Relief+oral,Be the first to review it,Daytime Cold and Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-92837-Sinus+Relief+oxymetazoline+nasal,Be the first to review it,Sinus Relief (oxymetazoline) nasal, label, otc,
http://www.webmd.com/drugs/drug-92846-Dristan+Long+Lasting+nasal,Be the first to review it,Dristan Long Lasting nasal, label, otc,
http://www.webmd.com/drugs/drug-92865-desloratadine-pseudoephedrine+oral,Be the first to review it,desloratadine-pseudoephedrine oral, label, rx,
http://www.webmd.com/drugs/drug-93199-phenylephrine-DM-acetaminophen-guaifenesin+oral,Be the first to review it,phenylephrine-DM-acetaminophen-guaifenesin oral, label, otc,
http://www.webmd.com/drugs/drug-93309-pheniramine-phenylephrine-acetaminophen+oral,Be the first to review it,pheniramine-phenylephrine-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-94143-Acta-Tabs+PE+oral,Be the first to review it,Acta-Tabs PE oral, label, otc,
http://www.webmd.com/drugs/drug-94176-Suphedrine+PE+Cold+and+Allergy+oral,Be the first to review it,Suphedrine PE Cold and Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-94177-Suphedrine+PE+Sinus+Headache+oral,Be the first to review it,Suphedrine PE Sinus Headache oral, label, otc,
http://www.webmd.com/drugs/drug-94201-diphenhyd-PE-DM-acetaminophen+oral,Be the first to review it,diphenhyd-PE-DM-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-94202-Flu+Formula+Daytime-Nighttime+oral,Be the first to review it,Flu Formula Daytime-Nighttime oral, label, otc,
http://www.webmd.com/drugs/drug-94416-Sinus+Formula+DayTime+oral,Be the first to review it,Sinus Formula DayTime oral, label, otc,
http://www.webmd.com/drugs/drug-94543-Maximum+Strength+Flu+oral,Be the first to review it,Maximum Strength Flu oral, label, otc,
http://www.webmd.com/drugs/drug-95063-DayTime+Sinus+oral,Be the first to review it,DayTime Sinus oral, label, otc,
http://www.webmd.com/drugs/drug-95084-diphenhydramine-phenylephrine-acetaminophen+oral,Be the first to review it,diphenhydramine-phenylephrine-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-95322-Tusnel+New+Formula+oral,Be the first to review it,Tusnel New Formula oral, label, otc,
http://www.webmd.com/drugs/drug-95368-Allergy+Sinus+PE+oral,Be the first to review it,Allergy Sinus PE oral, label, otc,
http://www.webmd.com/drugs/drug-144555-Pain+Relief+Sinus+PE+oral,Be the first to review it,Pain Relief Sinus PE oral, label, otc,
http://www.webmd.com/drugs/drug-164344-Altipres+oral,Be the first to review it,Altipres oral, label, otc,
http://www.webmd.com/drugs/drug-164345-Altipres-B+oral,Be the first to review it,Altipres-B oral, label, otc,
http://www.webmd.com/drugs/drug-164346-Altipres+Pediatric+oral,Be the first to review it,Altipres Pediatric oral, label, otc,
